transform,pair_number,pair_label,point_index,pt2d_u,pt2d_v,pt3d_x,pt3d_y,pt3d_z,reproj_u,reproj_v,error_px
2k_Manual_50pts,8,Pair 8,2,2488,848,1.105546713,4.59732008,0.447523475,2507.405024,880.6988559,38.02328431
2k_Manual_50pts,8,Pair 8,3,1746,1434,-0.408514798,5.488359928,-0.837456763,1738.194621,1456.200195,23.5323738
2k_Manual_50pts,8,Pair 8,4,2098,1610,0.41337952,5.249324322,-1.17806983,2104.453997,1637.683781,28.42614614
2k_Manual_50pts,9,Pair 9,1,1278,754,-1.087295294,3.7899189,0.542724371,1263.062799,763.9968142,17.97376585
2k_Manual_50pts,9,Pair 9,2,3520,584,2.60321784,3.859048605,0.885790586,3556.936157,593.1047458,38.04176806
2k_Manual_50pts,10,Pair 10,1,2346,728,0.688269556,3.995275021,0.595692754,2347.076521,765.4914586,37.5069109
2k_Manual_50pts,10,Pair 10,2,2962,786,1.921008348,4.413971901,0.573340476,2988.76639,810.1963472,36.08189098
2k_Manual_50pts,11,Pair 11,1,2166,655,0.354987949,3.6798563,0.697741508,2171.14121,674.6480782,20.30957944
2k_Manual_50pts,11,Pair 11,2,1924,1387,0.000588383,4.890031338,-0.643030643,1921.314763,1411.526823,24.67337749
2k_Manual_50pts,11,Pair 11,3,2790,1496,1.470973015,3.937247753,-0.619974971,2824.042185,1502.719294,34.69898101
2k_Manual_50pts,12,Pair 12,1,916,1066,-2.175082684,5.001438141,0.067221306,871.3069298,1049.215905,47.74072007
2k_Manual_50pts,12,Pair 12,2,2732,743,1.40160656,4.12398386,0.615472317,2753.246077,766.2532899,31.4977982
2k_Manual_50pts,12,Pair 12,3,2374,1644,1.260709286,6.196139812,-1.417255521,2405.445351,1653.651389,32.89315175
2k_Manual_50pts,14,Pair 14,1,3112,1252,1.440896749,2.889297724,-0.16578339,3121.967624,1286.169917,35.59405475
2k_Manual_50pts,14,Pair 14,2,2900,1128,1.448679924,3.494766235,-0.023693403,2925.891271,1151.259816,34.80484135
2k_Manual_50pts,15,Pair 15,1,1784,933,-0.247766659,3.781064034,0.23784788,1785.042013,963.439492,30.45732201
2k_Manual_50pts,15,Pair 15,2,2128,940,0.344663382,4.137983799,0.255334437,2130.728384,966.2631635,26.40450412
2k_Manual_50pts,15,Pair 15,3,2478,1060,0.901913524,3.899879217,0.053801741,2482.088817,1088.05025,28.34669209
2k_Manual_50pts,15,Pair 15,4,2500,824,1.522630572,6.209660053,0.691592038,2518.856616,830.9991111,20.11366507
2k_Manual_50pts,15,Pair 15,5,3076,993,2.363394976,4.843512058,0.212576643,3117.80103,1014.656378,47.07785863
2k_Manual_50pts,16,Pair 16,1,2582,965,1.273590088,4.436022758,0.227860391,2618.896367,993.8972472,46.86568899
2k_Manual_50pts,16,Pair 16,2,866,661,-2.702931881,5.861323357,1.04803896,797.1574592,636.5754058,73.04694535
2k_Manual_50pts,16,Pair 16,3,914,732,-2.164156675,5.712397099,0.787677705,1004.455532,743.3157326,91.1605673
2k_Manual_50pts,16,Pair 16,4,868,730,-2.721180201,5.901352406,0.861826003,795.9845854,716.5384297,73.2627724
2k_Manual_50pts,17,Pair 17,1,2780,1010,1.578719497,4.393350124,0.145358473,2795.713824,1040.824588,34.5988369
2k_Manual_50pts,17,Pair 17,2,3450,871,2.242145061,3.485551357,0.355745584,3479.775602,902.0707709,43.03462851
2k_Manual_50pts,18,Pair 18,1,432,1186,-1.764425516,2.69074893,-0.06229718,417.418565,1165.333737,25.29254184
2k_Manual_50pts,18,Pair 18,2,626,1640,-1.432673693,2.50632,-0.529504359,619.6823834,1610.34377,30.32167926
2k_Manual_50pts,18,Pair 18,3,828,1588,-1.266008019,2.653071642,-0.513295233,833.5151808,1569.183893,19.60773082
2k_Manual_50pts,18,Pair 18,4,2086,454,0.243618459,3.968923092,1.05041182,2090.089869,488.3828821,34.62527419
2k_Manual_50pts,18,Pair 18,5,2836,965,3.177153349,8.163993835,0.420374274,2878.05111,970.906634,42.46391571
2k_Manual_50pts,19,Pair 19,1,1590,790,-0.997787118,8.747796059,0.986580312,1638.361182,800.9887353,49.5939129
2k_Manual_50pts,20,Pair 20,1,1316,1115,-0.661009669,2.466170073,-0.004089604,1347.167413,1135.892888,37.52226587
2k_Manual_50pts,20,Pair 20,2,2084,1135,0.163499698,2.667270422,-0.04203181,2091.694191,1173.790338,39.54606087
2k_Manual_50pts,20,Pair 20,3,934,1246,-1.413321733,3.329986095,-0.204824403,936.1721958,1249.58354,4.190488129
2k_Manual_50pts,20,Pair 20,4,1080,1015,-1.362742543,3.793680668,0.132839695,1084.786868,1016.051505,4.900996941
2k_Manual_50pts,21,Pair 21,1,2018,593,0.389567763,9.859386444,1.928168058,2014.122384,600.6149614,8.545381301
2k_Manual_50pts,21,Pair 21,2,1086,1139,-1.334685564,3.666197538,-0.063174397,1074.282799,1141.459965,11.97264456
2k_Manual_50pts,21,Pair 21,3,390,923,-1.77546382,2.656670332,0.204990715,394.6632452,931.9803989,10.11896342
2k_Manual_50pts,21,Pair 21,4,2164,1177,0.264250576,2.615741014,-0.090596564,2182.674649,1219.813618,46.70918956
2k_Manual_50pts,22,Pair 22,1,2766,1411,1.230587959,3.429121733,-0.423061788,2786.685,1425.416873,25.21339839
2k_Manual_50pts,22,Pair 22,2,1514,974,-0.580147922,4.127464294,0.160920829,1602.897026,1010.822363,96.22145107
2k_Manual_50pts,23,Pair 23,1,2798,1443,1.428974986,3.823756218,-0.519676387,2824.236195,1452.052676,27.7540784
2k_Manual_50pts,23,Pair 23,2,1426,1096,-0.601715386,2.71462822,-0.003285409,1443.928477,1128.872338,37.44356934
2k_Manual_50pts,23,Pair 23,3,2206,1034,0.3785097,3.449705839,0.093907297,2196.339682,1059.237274,27.02298524
2k_Manual_50pts,23,Pair 23,4,620,1556,-1.589001894,2.807316065,-0.519154429,613.7554835,1544.711304,12.90072295
2k_Manual_50pts,24,Pair 24,1,2618,518,2.043557882,7.112775803,1.659160376,2631.874285,526.4487612,16.2443024
2k_Manual_50pts,24,Pair 24,2,2058,653,0.337926328,6.431075096,1.134203911,2052.31524,666.7742228,14.90119842
2k_Manual_50pts,24,Pair 24,3,1300,1010,-1.193648458,4.378315926,0.114345171,1282.441841,1032.360593,28.43035441
2k_Manual_50pts,25,Pair 25,1,1280,1357,-0.67865169,2.364202976,-0.240769699,1303.36535,1366.143812,25.09081241
2k_Manual_50pts,25,Pair 25,2,828,1561,-1.431928158,3.033917904,-0.557584167,826.2805089,1541.514829,19.5608929
2k_Manual_50pts,25,Pair 25,3,582,970,-1.84900701,3.170248985,0.200664908,563.3074936,952.2204311,25.7977298
2k_Manual_50pts,26,Pair 26,1,3492,1678,1.418410897,2.184612513,-0.457301497,3442.012302,1656.06347,54.58920458
2k_Manual_50pts,26,Pair 26,2,2318,1306,0.499326915,2.906659126,-0.260213494,2341.740459,1342.609343,43.63316817
2k_Manual_50pts,26,Pair 26,3,2036,1068,0.122553989,3.502087831,-0.188121364,2018.400263,1243.086857,175.9691965
2k_Manual_50pts,29,Pair 29,1,2374,1293,0.913406491,6.288268089,-0.554604769,2265.703699,1307.49823,109.2624711
2k_Manual_50pts,30,Pair 30,1,370,873,-4.500569344,5.266636372,0.565169275,-84.79216662,810.1123531,459.1195606
2k_Manual_50pts,30,Pair 30,2,1768,1036,-0.635668516,7.657513618,0.059359528,1713.729158,1060.904862,59.71244773
2k_Manual_50pts,30,Pair 30,3,932,1250,-3.222494602,7.236100197,-0.526938558,813.2415038,1246.093795,118.8227202
2k_Manual_50pts,31,Pair 31,1,1060,1451,-2.451100588,6.547836781,-1.012145281,993.756599,1451.07473,66.24344317
2k_Manual_50pts,31,Pair 31,2,1734,1606,-0.620961785,7.471808434,-1.661425352,1703.216285,1620.414428,33.99136382
2k_Manual_50pts,32,Pair 32,1,1628,1488,-0.831801713,7.01644516,-1.195568919,1621.723304,1492.90966,7.968793398
2k_Manual_50pts,32,Pair 32,2,2056,1835,0.388932377,6.341479301,-1.976750374,2055.678264,1849.422098,14.42568643
2k_Manual_50pts,36,Pair 36,1,628,1250,-2.160076618,3.936044693,-0.251130134,611.221356,1242.732811,18.28482787
2k_Manual_50pts,36,Pair 36,2,2096,1511,0.725066602,9.195584297,-1.686050415,2095.855888,1528.395439,17.39603605
2k_Manual_50pts,37,Pair 37,1,482,1668,-5.078583717,8.125874519,-2.047044754,354.2913651,1677.837076,128.0869373
2k_Manual_50pts,37,Pair 37,2,1704,1128,-0.364478946,3.786136389,-0.023307888,1710.310738,1123.072097,8.006850008
2k_Manual_50pts,37,Pair 37,3,2038,1147,0.209737122,3.98927331,-0.081072763,2056.157446,1159.234729,21.89478127
2k_Manual_50pts,39,Pair 39,1,1798,1117,-0.554783821,9.764578819,-0.192815453,1770.236008,1122.020895,28.21433381
2k_Manual_50pts,39,Pair 39,2,1000,460,-1.55228436,3.746417522,0.976319849,956.2558823,476.2970793,46.68128777
2k_Manual_50pts,40,Pair 40,1,1668,417,-0.454003364,2.865203857,1.063067675,1595.12869,263.8341898,169.6171961
2k_Manual_50pts,41,Pair 41,1,1432,1683,-0.629106939,2.895113468,-0.693336129,1434.378738,1677.016426,6.439064515
2k_Manual_50pts,42,Pair 42,1,1472,1999,-0.634747803,3.261282206,-1.232457399,1467.982505,2006.054084,8.117903713
2k_Manual_50pts,43,Pair 43,1,1828,850,-0.365855366,8.363074303,0.77884239,1809.943994,853.544841,18.40068611
2k_Manual_50pts,43,Pair 43,2,782,1087,-1.758696198,3.606682301,0.023494866,775.1560955,1081.674749,8.671639506
4k_Manual_4pts,1,Pair 1,1,582,940,-1.755182266,2.979001284,0.215976402,592.6193658,974.5754895,36.16953697
4k_Manual_4pts,2,Pair 2,1,2184,1554,0.339720845,2.979321241,-0.568287313,2072.320819,1527.925388,114.6827142
4k_Manual_4pts,2,Pair 2,2,2700,1659,0.839911044,2.547699451,-0.560356319,2493.268057,1603.53726,214.0425468
4k_Manual_4pts,2,Pair 2,3,2324,910,1.248814464,6.729531288,0.425969362,2380.200501,914.3911009,56.3717845
4k_Manual_4pts,2,Pair 2,4,3366,882,2.961307287,4.877955914,0.473424524,3359.696063,849.0291194,33.56811864
4k_Manual_4pts,2,Pair 2,5,3642,1389,3.345664024,4.522165298,-0.513964236,3642.161546,1353.060242,35.94012103
4k_Manual_4pts,3,Pair 3,1,1844,659,-0.236853689,5.42579174,0.919816792,1819.180176,691.6221632,40.99059863
4k_Manual_4pts,3,Pair 3,2,1630,651,-0.748585224,5.496043682,0.952216387,1610.721764,683.6510937,37.91759881
4k_Manual_4pts,3,Pair 3,3,2544,1317,1.440101624,5.284475803,-0.486821651,2550.829303,1290.265496,27.59298943
4k_Manual_4pts,3,Pair 3,4,560,809,-3.291623354,5.532059669,0.614684761,576.7388851,827.9786466,25.30571681
4k_Manual_4pts,3,Pair 3,5,3042,880,2.51827383,5.789002419,0.433385998,2971.908032,891.0796542,70.96226307
4k_Manual_4pts,3,Pair 3,6,176,1593,-1.804683089,2.351196527,-0.466822505,266.4792113,1542.536831,103.6002852
4k_Manual_4pts,3,Pair 3,7,794,1644,-1.139853597,2.285421848,-0.487943113,777.6659141,1580.888676,65.19080853
4k_Manual_4pts,4,Pair 4,1,1956,1135,0.0984006,7.439972878,-0.182890698,1983.933995,1116.076964,33.74002621
4k_Manual_4pts,4,Pair 4,2,2458,1252,1.324606538,5.617760181,-0.417129189,2473.414416,1245.34894,16.78811565
4k_Manual_4pts,4,Pair 4,3,1670,1254,-0.832940519,7.599716663,-0.583759129,1701.665296,1236.185272,36.33256794
4k_Manual_4pts,5,Pair 5,1,426,1075,-4.210912704,6.421913624,0.032969084,445.6231934,1058.846034,25.41693038
4k_Manual_4pts,5,Pair 5,2,788,1259,-2.78150773,5.639833927,-0.416887105,810.1050378,1243.665095,26.90338277
4k_Manual_4pts,5,Pair 5,3,2292,841,0.851138175,5.075316429,0.557216346,2295.133588,828.7675452,12.6274433
4k_Manual_4pts,6,Pair 6,1,1792,1520,-0.321248889,5.65302372,-1.037139654,1797.214438,1490.149709,30.30231396
4k_Manual_4pts,7,Pair 7,1,802,918,-2.120479822,4.25227499,0.313069612,788.8743636,933.8055202,20.54499448
4k_Manual_4pts,7,Pair 7,2,1782,762,-0.284796208,4.064594269,0.546786547,1726.049702,801.5018042,68.48962235
4k_Manual_4pts,7,Pair 7,3,1172,1691,-1.706127405,5.248156071,-1.32160008,1186.650652,1645.908738,47.4116391
4k_Manual_4pts,7,Pair 7,4,2464,1880,1.658795834,7.047649384,-2.31817174,2514.357707,1844.067272,61.8632327
4k_Manual_4pts,8,Pair 8,1,1154,1000,-1.608715057,4.739255428,0.172281846,1147.636512,1006.235342,8.909178919
4k_Manual_4pts,8,Pair 8,2,2488,848,1.105546713,4.59732008,0.447523475,2447.160384,864.4910159,44.04347661
4k_Manual_4pts,8,Pair 8,3,1746,1434,-0.408514798,5.488359928,-0.837456763,1754.201934,1420.428221,15.85764444
4k_Manual_4pts,8,Pair 8,4,2098,1610,0.41337952,5.249324322,-1.17806983,2097.673111,1588.876888,21.12564151
4k_Manual_4pts,9,Pair 9,1,1278,754,-1.087295294,3.7899189,0.542724371,1245.506128,792.5511268,50.41865846
4k_Manual_4pts,9,Pair 9,2,3520,584,2.60321784,3.859048605,0.885790586,3444.829878,564.0598323,77.76990139
4k_Manual_4pts,10,Pair 10,1,2346,728,0.688269556,3.995275021,0.595692754,2261.570348,764.9957571,92.17945631
4k_Manual_4pts,10,Pair 10,2,2962,786,1.921008348,4.413971901,0.573340476,2907.042883,786.5820127,54.96019918
4k_Manual_4pts,11,Pair 11,1,2166,655,0.354987949,3.6798563,0.697741508,2075.748971,688.2701243,96.18809354
4k_Manual_4pts,11,Pair 11,2,1924,1387,0.000588383,4.890031338,-0.643030643,1908.396404,1377.464503,18.28654999
4k_Manual_4pts,11,Pair 11,3,2790,1496,1.470973015,3.937247753,-0.619974971,2726.392776,1455.439754,75.43879985
4k_Manual_4pts,12,Pair 12,1,916,1066,-2.175082684,5.001438141,0.067221306,936.6856771,1053.939567,23.94475484
4k_Manual_4pts,12,Pair 12,2,2732,743,1.40160656,4.12398386,0.615472317,2658.696692,753.8560329,74.10282359
4k_Manual_4pts,12,Pair 12,3,2374,1644,1.260709286,6.196139812,-1.417255521,2414.901866,1602.804005,58.05232653
4k_Manual_4pts,14,Pair 14,1,3112,1252,1.440896749,2.889297724,-0.16578339,2916.805611,1252.739058,195.1957878
4k_Manual_4pts,14,Pair 14,2,2900,1128,1.448679924,3.494766235,-0.023693403,2786.843067,1123.517442,113.2456829
4k_Manual_4pts,15,Pair 15,1,1784,933,-0.247766659,3.781064034,0.23784788,1727.261865,965.8406321,65.55702174
4k_Manual_4pts,15,Pair 15,2,2128,940,0.344663382,4.137983799,0.255334437,2067.795204,958.1012436,62.86710219
4k_Manual_4pts,15,Pair 15,3,2478,1060,0.901913524,3.899879217,0.053801741,2390.051326,1068.245725,88.33437181
4k_Manual_4pts,15,Pair 15,4,2500,824,1.522630572,6.209660053,0.691592038,2513.426052,804.9336223,23.31921137
4k_Manual_4pts,15,Pair 15,5,3076,993,2.363394976,4.843512058,0.212576643,3061.10622,978.2486185,20.96253678
4k_Manual_4pts,16,Pair 16,1,2582,965,1.273590088,4.436022758,0.227860391,2549.11192,971.7624584,33.57613229
4k_Manual_4pts,16,Pair 16,2,866,661,-2.702931881,5.861323357,1.04803896,875.2943795,667.2486884,11.19962481
4k_Manual_4pts,16,Pair 16,3,914,732,-2.164156675,5.712397099,0.787677705,1063.914148,762.6610764,153.0174937
4k_Manual_4pts,16,Pair 16,4,868,730,-2.721180201,5.901352406,0.861826003,877.0335659,741.6709345,14.75859155
4k_Manual_4pts,17,Pair 17,1,2780,1010,1.578719497,4.393350124,0.145358473,2719.405605,1013.424791,60.69110241
4k_Manual_4pts,17,Pair 17,2,3450,871,2.242145061,3.485551357,0.355745584,3333.535343,873.9736881,116.502614
4k_Manual_4pts,18,Pair 18,1,432,1186,-1.764425516,2.69074893,-0.06229718,462.5155209,1184.127429,30.57292163
4k_Manual_4pts,18,Pair 18,2,626,1640,-1.432673693,2.50632,-0.529504359,634.81769,1572.622702,67.95183576
4k_Manual_4pts,18,Pair 18,3,828,1588,-1.266008019,2.653071642,-0.513295233,826.0518961,1535.048596,52.98722776
4k_Manual_4pts,18,Pair 18,4,2086,454,0.243618459,3.968923092,1.05041182,2011.66178,510.2859652,93.24312735
4k_Manual_4pts,18,Pair 18,5,2836,965,3.177153349,8.163993835,0.420374274,2918.143744,926.1855025,90.85240693
4k_Manual_4pts,19,Pair 19,1,1590,790,-0.997787118,8.747796059,0.986580312,1698.226576,788.7660615,108.2336097
4k_Manual_4pts,20,Pair 20,1,1316,1115,-0.661009669,2.466170073,-0.004089604,1247.614996,1147.287181,75.62387756
4k_Manual_4pts,20,Pair 20,2,2084,1135,0.163499698,2.667270422,-0.04203181,1934.423469,1166.80305,152.920151
4k_Manual_4pts,20,Pair 20,3,934,1246,-1.413321733,3.329986095,-0.204824403,945.1521286,1246.031701,11.15217366
4k_Manual_4pts,20,Pair 20,4,1080,1015,-1.362742543,3.793680668,0.132839695,1091.282964,1027.829593,17.08519049
4k_Manual_4pts,21,Pair 21,1,2018,593,0.389567763,9.859386444,1.928168058,2069.659902,579.1792954,53.47669939
4k_Manual_4pts,21,Pair 21,2,1086,1139,-1.334685564,3.666197538,-0.063174397,1079.744733,1143.600122,7.764630665
4k_Manual_4pts,21,Pair 21,3,390,923,-1.77546382,2.656670332,0.204990715,435.1791866,979.957499,72.70017603
4k_Manual_4pts,21,Pair 21,4,2164,1177,0.264250576,2.615741014,-0.090596564,2012.493506,1207.818083,154.6090936
4k_Manual_4pts,22,Pair 22,1,2766,1411,1.230587959,3.429121733,-0.423061788,2651.891885,1383.917435,117.2779909
4k_Manual_4pts,22,Pair 22,2,1514,974,-0.580147922,4.127464294,0.160920829,1575.360289,1010.44985,71.36999859
4k_Manual_4pts,23,Pair 23,1,2798,1443,1.428974986,3.823756218,-0.519676387,2718.164643,1407.636762,87.3169104
4k_Manual_4pts,23,Pair 23,2,1426,1096,-0.601715386,2.71462822,-0.003285409,1354.110061,1135.943101,82.24119782
4k_Manual_4pts,23,Pair 23,3,2206,1034,0.3785097,3.449705839,0.093907297,2092.241982,1050.601245,114.9629854
4k_Manual_4pts,23,Pair 23,4,620,1556,-1.589001894,2.807316065,-0.519154429,646.0577249,1514.803793,48.74558982
4k_Manual_4pts,24,Pair 24,1,2618,518,2.043557882,7.112775803,1.659160376,2642.539834,497.3450494,32.0753867
4k_Manual_4pts,24,Pair 24,2,2058,653,0.337926328,6.431075096,1.134203911,2059.827504,656.8474652,4.259431775
4k_Manual_4pts,24,Pair 24,3,1300,1010,-1.193648458,4.378315926,0.114345171,1291.131842,1034.638454,26.18582913
4k_Manual_4pts,25,Pair 25,1,1280,1357,-0.67865169,2.364202976,-0.240769699,1204.926743,1353.684028,75.14645419
4k_Manual_4pts,25,Pair 25,2,828,1561,-1.431928158,3.033917904,-0.557584167,841.5982775,1509.91327,52.86555747
4k_Manual_4pts,25,Pair 25,3,582,970,-1.84900701,3.170248985,0.200664908,605.0627256,986.7115583,28.48096718
4k_Manual_4pts,26,Pair 26,1,3492,1678,1.418410897,2.184612513,-0.457301497,3128.496836,1599.802506,371.81904
4k_Manual_4pts,26,Pair 26,2,2318,1306,0.499326915,2.906659126,-0.260213494,2188.640728,1315.035267,129.6744279
4k_Manual_4pts,26,Pair 26,3,2036,1068,0.122553989,3.502087831,-0.188121364,1933.562116,1224.018416,186.6420802
4k_Manual_4pts,29,Pair 29,1,2374,1293,0.913406491,6.288268089,-0.554604769,2275.249075,1271.474599,101.0697188
4k_Manual_4pts,30,Pair 30,1,370,873,-4.500569344,5.266636372,0.565169275,52.85227615,848.9525631,318.0581047
4k_Manual_4pts,30,Pair 30,2,1768,1036,-0.635668516,7.657513618,0.059359528,1762.777125,1040.328973,6.78368848
4k_Manual_4pts,30,Pair 30,3,932,1250,-3.222494602,7.236100197,-0.526938558,924.4072673,1230.782848,20.66273285
4k_Manual_4pts,31,Pair 31,1,1060,1451,-2.451100588,6.547836781,-1.012145281,1085.452607,1420.823057,39.47762767
4k_Manual_4pts,31,Pair 31,2,1734,1606,-0.620961785,7.471808434,-1.661425352,1762.320133,1575.027308,41.96829258
4k_Manual_4pts,32,Pair 32,1,1628,1488,-0.831801713,7.01644516,-1.195568919,1675.604855,1454.688603,58.10224918
4k_Manual_4pts,32,Pair 32,2,2056,1835,0.388932377,6.341479301,-1.976750374,2083.407774,1790.826116,51.98574911
4k_Manual_4pts,36,Pair 36,1,628,1250,-2.160076618,3.936044693,-0.251130134,682.2495915,1240.511625,55.07310992
4k_Manual_4pts,36,Pair 36,2,2096,1511,0.725066602,9.195584297,-1.686050415,2160.372553,1484.338567,69.67537295
4k_Manual_4pts,37,Pair 37,1,482,1668,-5.078583717,8.125874519,-2.047044754,520.2049049,1639.381483,47.73504235
4k_Manual_4pts,37,Pair 37,2,1704,1128,-0.364478946,3.786136389,-0.023307888,1661.769538,1115.563166,44.02370644
4k_Manual_4pts,37,Pair 37,3,2038,1147,0.209737122,3.98927331,-0.081072763,1994.04373,1142.070043,44.2318676
4k_Manual_4pts,39,Pair 39,1,1798,1117,-0.554783821,9.764578819,-0.192815453,1841.183099,1094.450981,48.7158934
4k_Manual_4pts,39,Pair 39,2,1000,460,-1.55228436,3.746417522,0.976319849,961.6046404,537.2620746,86.27648466
4k_Manual_4pts,40,Pair 40,1,1668,417,-0.454003364,2.865203857,1.063067675,1481.923674,344.0718314,199.8572414
4k_Manual_4pts,41,Pair 41,1,1432,1683,-0.629106939,2.895113468,-0.693336129,1370.975181,1627.597717,82.42233634
4k_Manual_4pts,42,Pair 42,1,1472,1999,-0.634747803,3.261282206,-1.232457399,1431.488291,1924.560336,84.7494076
4k_Manual_4pts,43,Pair 43,1,1828,850,-0.365855366,8.363074303,0.77884239,1859.785348,836.3107452,34.60786134
4k_Manual_4pts,43,Pair 43,2,782,1087,-1.758696198,3.606682301,0.023494866,811.1159842,1094.607597,30.09345549
4k_Manual_30pts,1,Pair 1,1,582,940,-1.755182266,2.979001284,0.215976402,582.651281,944.9675578,5.010069577
4k_Manual_30pts,2,Pair 2,1,2184,1554,0.339720845,2.979321241,-0.568287313,2190.467274,1546.935216,9.577932777
4k_Manual_30pts,2,Pair 2,2,2700,1659,0.839911044,2.547699451,-0.560356319,2679.40206,1625.306782,39.490607
4k_Manual_30pts,2,Pair 2,3,2324,910,1.248814464,6.729531288,0.425969362,2374.367901,926.4056156,52.97234808
4k_Manual_30pts,2,Pair 2,4,3366,882,2.961307287,4.877955914,0.473424524,3402.24254,860.3808777,42.20080763
4k_Manual_30pts,2,Pair 2,5,3642,1389,3.345664024,4.522165298,-0.513964236,3688.343309,1367.99751,50.88031902
4k_Manual_30pts,3,Pair 3,1,1844,659,-0.236853689,5.42579174,0.919816792,1827.144781,684.2800485,30.38386528
4k_Manual_30pts,3,Pair 3,2,1630,651,-0.748585224,5.496043682,0.952216387,1607.829742,673.4443359,31.54787703
4k_Manual_30pts,3,Pair 3,3,2544,1317,1.440101624,5.284475803,-0.486821651,2579.675964,1307.056063,37.03587863
4k_Manual_30pts,3,Pair 3,4,560,809,-3.291623354,5.532059669,0.614684761,497.8411144,811.8270488,62.22314087
4k_Manual_30pts,3,Pair 3,5,3042,880,2.51827383,5.789002419,0.433385998,2989.11613,904.3772999,58.23191976
4k_Manual_30pts,3,Pair 3,6,176,1593,-1.804683089,2.351196527,-0.466822505,237.5827199,1563.389839,68.33149372
4k_Manual_30pts,3,Pair 3,7,794,1644,-1.139853597,2.285421848,-0.487943113,826.5386793,1603.975507,51.58222296
4k_Manual_30pts,4,Pair 4,1,1956,1135,0.0984006,7.439972878,-0.182890698,1958.571862,1131.772121,4.127187891
4k_Manual_30pts,4,Pair 4,2,2458,1252,1.324606538,5.617760181,-0.417129189,2491.733484,1261.711681,35.10362776
4k_Manual_30pts,4,Pair 4,3,1670,1254,-0.832940519,7.599716663,-0.583759129,1663.982662,1254.847796,6.076768011
4k_Manual_30pts,5,Pair 5,1,426,1075,-4.210912704,6.421913624,0.032969084,341.4151175,1059.979548,85.90818549
4k_Manual_30pts,5,Pair 5,2,788,1259,-2.78150773,5.639833927,-0.416887105,742.7726974,1255.689598,45.34829282
4k_Manual_30pts,5,Pair 5,3,2292,841,0.851138175,5.075316429,0.557216346,2327.064095,829.3879931,36.9368304
4k_Manual_30pts,6,Pair 6,1,1792,1520,-0.321248889,5.65302372,-1.037139654,1792.443968,1515.14319,4.877060085
4k_Manual_30pts,7,Pair 7,1,802,918,-2.120479822,4.25227499,0.313069612,753.8065487,917.5859289,48.19523014
4k_Manual_30pts,7,Pair 7,2,1782,762,-0.284796208,4.064594269,0.546786547,1769.670737,785.9915744,26.97417967
4k_Manual_30pts,7,Pair 7,3,1172,1691,-1.706127405,5.248156071,-1.32160008,1151.81804,1681.54659,22.28628421
4k_Manual_30pts,7,Pair 7,4,2464,1880,1.658795834,7.047649384,-2.31817174,2500.262377,1877.990435,36.31801622
4k_Manual_30pts,8,Pair 8,1,1154,1000,-1.608715057,4.739255428,0.172281846,1129.711073,1001.42475,24.33067807
4k_Manual_30pts,8,Pair 8,2,2488,848,1.105546713,4.59732008,0.447523475,2499.063304,864.1911136,19.60991752
4k_Manual_30pts,8,Pair 8,3,1746,1434,-0.408514798,5.488359928,-0.837456763,1751.661367,1442.018102,9.815346308
4k_Manual_30pts,8,Pair 8,4,2098,1610,0.41337952,5.249324322,-1.17806983,2114.10211,1616.538305,17.37893467
4k_Manual_30pts,9,Pair 9,1,1278,754,-1.087295294,3.7899189,0.542724371,1267.836473,767.513608,16.90901799
4k_Manual_30pts,9,Pair 9,2,3520,584,2.60321784,3.859048605,0.885790586,3532.912187,564.2638501,23.58474472
4k_Manual_30pts,10,Pair 10,1,2346,728,0.688269556,3.995275021,0.595692754,2333.691931,753.197775,28.04311751
4k_Manual_30pts,10,Pair 10,2,2962,786,1.921008348,4.413971901,0.573340476,2974.362393,787.6223924,12.4683966
4k_Manual_30pts,11,Pair 11,1,2166,655,0.354987949,3.6798563,0.697741508,2155.912194,666.7119038,15.45744243
4k_Manual_30pts,11,Pair 11,2,1924,1387,0.000588383,4.890031338,-0.643030643,1928.589066,1395.406571,9.577576152
4k_Manual_30pts,11,Pair 11,3,2790,1496,1.470973015,3.937247753,-0.619974971,2813.242668,1473.423082,32.40276005
4k_Manual_30pts,12,Pair 12,1,916,1066,-2.175082684,5.001438141,0.067221306,894.826031,1051.984494,25.39234837
4k_Manual_30pts,12,Pair 12,2,2732,743,1.40160656,4.12398386,0.615472317,2736.780522,747.8772933,6.829449301
4k_Manual_30pts,12,Pair 12,3,2374,1644,1.260709286,6.196139812,-1.417255521,2416.968886,1630.492789,45.04186829
4k_Manual_30pts,14,Pair 14,1,3112,1252,1.440896749,2.889297724,-0.16578339,3087.430417,1254.860236,24.73550815
4k_Manual_30pts,14,Pair 14,2,2900,1128,1.448679924,3.494766235,-0.023693403,2903.767241,1125.434134,4.558044276
4k_Manual_30pts,15,Pair 15,1,1784,933,-0.247766659,3.781064034,0.23784788,1781.218068,955.9424053,23.11045456
4k_Manual_30pts,15,Pair 15,2,2128,940,0.344663382,4.137983799,0.255334437,2124.131757,953.9969307,14.52161752
4k_Manual_30pts,15,Pair 15,3,2478,1060,0.901913524,3.899879217,0.053801741,2469.901849,1069.213581,12.26662631
4k_Manual_30pts,15,Pair 15,4,2500,824,1.522630572,6.209660053,0.691592038,2519.827157,814.1345943,22.14593387
4k_Manual_30pts,15,Pair 15,5,3076,993,2.363394976,4.843512058,0.212576643,3109.534336,988.2343146,33.87127812
